1	4885.0	0.008884668350219727
1	4885.0	0.008421897888183594
10	5488.0	0.0006000995635986328
100	120658.0	0.017714500427246094
11	17411.0	0.0015082359313964844
12	14275.0	0.0006887912750244141
13	14469.0	0.000659942626953125
14	17154.0	0.0006570816040039062
15	5761.0	0.0006754398345947266
16	12660.0	0.0006315708160400391
17	0	0.0005440711975097656
18	25024.0	0.0006811618804931641
19	0	0.0004215240478515625
2	13930.0	0.0006203651428222656
20	4016.0	0.0005099773406982422
21	43605.0	0.0013804435729980469
22	16000.0	0.0023851394653320312
23	42957.0	0.0017595291137695312
24	13338.0	0.003477334976196289
25	93216.0	0.0025818347930908203
26	21450.0	0.0020227432250976562
27	18784.0	0.0016994476318359375
28	8041.0	0.0017914772033691406
29	22100.0	0.0019850730895996094
3	3196.0	0.00048542022705078125
30	0	0.001033782958984375
31	10511.0	0.001974344253540039
32	18810.0	0.0017840862274169922
33	21176.0	0.0020346641540527344
34	24804.0	0.0017979145050048828
35	616.0	0.0014903545379638672
36	28448.0	0.0019230842590332031
37	60000.0	0.002151012420654297
38	10512.0	0.0015501976013183594
39	62685.0	0.002229928970336914
4	0	0.0005395412445068359
40	4806.0	0.0017228126525878906
41	37230.0	0.005724906921386719
42	16785.0	0.0053746700286865234
43	55360.0	0.005585432052612305
44	42300.0	0.005478858947753906
45	30870.0	0.004953861236572266
46	20999.0	0.00484776496887207
47	22747.0	0.005232810974121094
48	86273.0	0.00616908073425293
49	59148.0	0.005438804626464844
5	13048.0	0.0006742477416992188
50	34456.0	0.0050067901611328125
51	24068.0	0.004956722259521484
52	42180.0	0.005105257034301758
53	18755.0	0.004561901092529297
54	26544.0	0.00501251220703125
55	17742.0	0.00467681884765625
56	32946.0	0.005933523178100586
57	669.0	0.003962516784667969
58	10365.0	0.0047512054443359375
59	16170.0	0.00492095947265625
6	13538.0	0.0007090568542480469
60	10626.0	0.004428863525390625
61	53361.0	0.010015726089477539
62	36554.0	0.010020971298217773
63	43806.0	0.010839223861694336
64	27939.0	0.01007080078125
65	108882.0	0.01030278205871582
66	32637.0	0.010201692581176758
67	10848.0	0.00873422622680664
68	32996.0	0.010317325592041016
69	31212.0	0.01054835319519043
7	9648.0	0.0005774497985839844
70	93870.0	0.01100301742553711
71	35606.0	0.009320497512817383
72	20880.0	0.009916067123413086
73	27398.0	0.010071039199829102
74	19096.0	0.00917673110961914
75	18202.0	0.008884191513061523
76	13224.0	0.008356571197509766
77	4896.0	0.00777888298034668
78	87420.0	0.010956287384033203
79	45954.0	0.009215116500854492
8	0	0.0006577968597412109
80	42821.0	0.008147001266479492
81	42136.0	0.013578653335571289
82	15393.0	0.01483154296875
83	1826.0	0.011482477188110352
84	63525.0	0.017513513565063477
85	42390.0	0.012096881866455078
86	17297.0	0.013483047485351562
87	47766.0	0.015134811401367188
88	49610.0	0.012693643569946289
89	33350.0	0.014245271682739258
9	1806.0	0.0005950927734375
90	19236.0	0.01573491096496582
91	38640.0	0.01241922378540039
92	24776.0	0.016822338104248047
93	6762.0	0.009699583053588867
94	58851.0	0.013411521911621094
95	67650.0	0.014852046966552734
96	52896.0	0.009313821792602539
97	43992.0	0.012124776840209961
98	18480.0	0.014960050582885742
99	9854.0	0.008880138397216797
