1	4885.0	0.07001638412475586
10	5686.0	0.07910394668579102
100	120658.0	9.480517864227295
11	19755.0	0.8954362869262695
12	14275.0	0.9518289566040039
13	14469.0	0.41611170768737793
14	17154.0	0.1861729621887207
15	8223.0	0.1487431526184082
16	13137.0	0.3754723072052002
17	0.0	0.0008070468902587891
18	26675.0	0.4140040874481201
19	0.0	0.0017936229705810547
2	13930.0	0.1434183120727539
20	4016.0	0.11752653121948242
21	43605.0	4.988766193389893
22	19596.0	1.9571733474731445
23	43932.0	3.051992654800415
24	17239.0	1.0290000438690186
25	103561.0	8.911677360534668
26	32805.0	2.893279552459717
27	18784.0	0.714993953704834
28	8312.0	0.5481557846069336
29	22100.0	0.8891544342041016
3	3196.0	0.06631612777709961
30	0.0	0.006067752838134766
31	10511.0	0.6335585117340088
32	18810.0	0.4601006507873535
33	22095.0	0.6836569309234619
34	24804.0	0.4986252784729004
35	616.0	0.021450519561767578
36	28448.0	1.1354851722717285
37	60000.0	4.648342847824097
38	10512.0	0.09181928634643555
39	62685.0	3.4846863746643066
4	0.0	0.0016803741455078125
40	4806.0	0.13238191604614258
41	38167.0	5.238011837005615
42	24470.0	2.3202879428863525
43	55360.0	10.141613006591797
44	46844.0	10.752492427825928
45	33327.0	4.069599866867065
46	21708.0	1.1120026111602783
47	26036.0	0.951580286026001
48	86273.0	7.8910017013549805
49	59148.0	2.603212356567383
5	13048.0	0.1890714168548584
50	35016.0	1.4898083209991455
51	24068.0	0.9438812732696533
52	45212.0	2.721677541732788
53	19669.0	0.9072985649108887
54	30080.0	3.1210596561431885
55	24037.0	1.001568078994751
56	39309.0	7.214733600616455
57	669.0	0.07488799095153809
58	12406.0	1.2107772827148438
59	16170.0	0.1734333038330078
6	13567.0	0.8533549308776855
60	10626.0	0.21334171295166016
61	54636.0	9.424855947494507
62	39518.0	5.381361722946167
63	43806.0	7.207636117935181
64	35824.0	3.7732203006744385
65	108882.0	8.193777322769165
66	36999.0	6.926743984222412
67	10848.0	0.5756833553314209
68	43684.0	5.82482647895813
69	31212.0	5.371982097625732
7	9648.0	0.05866265296936035
70	93870.0	11.34270977973938
71	38897.0	3.034940242767334
72	21425.0	2.4063663482666016
73	27478.0	3.5274367332458496
74	19744.0	0.4864661693572998
75	18202.0	0.20589160919189453
76	13224.0	0.2536904811859131
77	4896.0	0.07544207572937012
78	90388.0	20.9931640625
79	45954.0	2.142545223236084
8	0.0	0.011168241500854492
80	43091.0	6.3036887645721436
81	42606.0	3.212482452392578
82	17451.0	0.9650015830993652
83	1826.0	0.07813429832458496
84	63525.0	6.316605806350708
85	42390.0	6.349299192428589
86	18409.0	1.867462158203125
87	52461.0	16.78788471221924
88	57345.0	14.18353009223938
89	33626.0	4.8872785568237305
9	1806.0	0.011209726333618164
90	19236.0	0.5180850028991699
91	38640.0	2.8177921772003174
92	25936.0	6.020408868789673
93	6762.0	0.29805827140808105
94	58851.0	7.675335884094238
95	70070.0	9.36130666732788
96	53694.0	11.527007818222046
97	44251.0	2.5949814319610596
98	18480.0	0.9489054679870605
99	9854.0	0.3731043338775635
